Date,AR,dAR
2024-01-03,0.7106624436390687,-2.0771650664215553
2024-01-04,0.7111123354591468,-2.0679353732760655
2024-01-05,0.7107255270016586,-2.0584854158734274
2024-01-08,0.7110077674137371,-2.045993857069816
2024-01-09,0.7066897103322979,-2.038058936500889
2024-01-10,0.7080843383870461,-2.025419031986232
2024-01-11,0.7069641095080675,-2.0142276046712166
2024-01-12,0.7052266689740132,-2.0076028081606183
2024-01-16,0.7068889956499089,-2.000143512123668
2024-01-17,0.707549146979943,-1.9896980162807028
2024-01-18,0.7067909113308452,-1.9809289504211782
2024-01-19,0.7048846218646183,-1.973389980013851
2024-01-22,0.7042514587483653,-1.9664739645745595
2024-01-23,0.7020622791360396,-1.9607902839531888
2024-01-24,0.7003320313203154,-1.9499131336815243
2024-01-25,0.7007244090876055,-1.9404703608849871
2024-01-26,0.7010439797159128,-1.93187722730137
2024-01-29,0.701801001666325,-1.922265896432224
2024-01-30,0.7013132675013884,-1.9141182874120959
2024-01-31,0.7016526588975845,-1.8992841002292606
2024-02-01,0.7002000222925878,-1.8887935458279488
2024-02-02,0.6969585265796858,-1.8806265613447906
2024-02-05,0.6952287236600907,-1.8721038699073187
2024-02-06,0.6940501719264639,-1.867885805185896
2024-02-07,0.6946794842347669,-1.864345367761997
2024-02-08,0.6957490804318315,-1.8590254282892233
2024-02-09,0.695610416300371,-1.8513536365039611
2024-02-12,0.6948650551635968,-1.8439551340740432
2024-02-13,0.6956591682421905,-1.8327878979378827
2024-02-14,0.6951153278801109,-1.8200697545987388
2024-02-15,0.6980298620896581,-1.8050371571937605
2024-02-16,0.6978990797306162,-1.7910096016094745
2024-02-20,0.6960553618003765,-1.780522472137802
2024-02-21,0.6994166681774553,-1.7659061650534082
2024-02-22,0.6957174210857846,-1.7562864837175742
2024-02-23,0.6955479734748398,-1.7450583018855679
2024-02-26,0.6956276791174631,-1.7293770269107596
2024-02-27,0.695008933881475,-1.7121606090941188
2024-02-28,0.694869423466759,-1.6938807329959251
2024-02-29,0.6952230798437918,-1.6764312640577512
2024-03-01,0.6954925833594918,-1.660596352626126
2024-03-04,0.6943942611793755,-1.646091638431858
2024-03-05,0.6932569888692955,-1.6320571955896301
2024-03-06,0.6937535769218277,-1.618976415378145
2024-03-07,0.6902765477881087,-1.609356845311018
2024-03-08,0.6904552978444071,-1.603901778537753
